alias,market,season,opp_alias,opp_market,win,wins,losses,win_pct,off_ptsperposs,def_ptsperposs,net_ptsperposs,possperg,adj_off_ptsperposs,adj_def_ptsperposs,adj_net_ptsperposs,adj_possperg,off_sd,def_sd,opp_adj_net_ptsperposs,seed,gopp_wins,gopp_losses,gopp_win_pct,gopp_off_ptsperposs,gopp_def_ptsperposs,gopp_net_ptsperposs,gopp_possperg,gopp_adj_off_ptsperposs,gopp_adj_def_ptsperposs,gopp_adj_net_ptsperposs,gopp_adj_possperg,gopp_off_sd,gopp_def_sd,gopp_opp_adj_net_ptsperposs,gopp_seed
UCLA,UCLA,2014,UAB,UAB,True,20,13,0.606060606,1.056,1.004294533,0.051705467000000005,68.18181818,1.073330999,0.994083835,0.07924716400000001,69.08547277,0.180157242,0.112080036,0.08727530800000001,11.0,19,15,0.558823529,1.021111402,0.989392994,0.031718408,67.42941176,1.017749643,0.97990672,0.037842923,67.79204302,0.144077798,0.13150182800000002,0.023707936000000002,14.0
UCLA,UCLA,2014,GONZ,Gonzaga,False,20,13,0.606060606,1.056,1.004294533,0.051705467000000005,68.18181818,1.073330999,0.994083835,0.07924716400000001,69.08547277,0.180157242,0.112080036,0.08727530800000001,11.0,32,2,0.9411764709999999,1.2199546490000002,0.9251950440000001,0.294759605,64.85294118,1.299752206,0.87447825,0.425273956,64.58133932,0.15671059199999998,0.11940693,0.037651576,2.0
IOWA,Iowa,2014,GONZ,Gonzaga,False,21,11,0.65625,1.076483133,0.95247258,0.12401055300000001,64.475,1.1136185140000001,0.9204047870000001,0.193213727,64.07464762,0.152309248,0.162543926,0.092778432,7.0,32,2,0.9411764709999999,1.2199546490000002,0.9251950440000001,0.294759605,64.85294118,1.299752206,0.87447825,0.425273956,64.58133932,0.15671059199999998,0.11940693,0.037651576,2.0
NDSU,North Dakota State,2014,GONZ,Gonzaga,False,23,9,0.71875,1.046205289,0.987186332,0.059018957000000004,61.68125,1.048299843,0.960943787,0.087356056,59.45719329,0.12374495099999999,0.139200114,-0.035838136,15.0,32,2,0.9411764709999999,1.2199546490000002,0.9251950440000001,0.294759605,64.85294118,1.299752206,0.87447825,0.425273956,64.58133932,0.15671059199999998,0.11940693,0.037651576,2.0
UK,Kentucky,2014,CIN,Cincinnati,True,34,0,1.0,1.171573137,0.828666908,0.34290623,63.94117647,1.2428232190000001,0.749339723,0.493483496,62.97916297,0.114004959,0.137718502,0.065567011,1.0,22,10,0.6875,1.051522495,0.912420054,0.139102441,59.31875,1.076002793,0.873669075,0.202333718,56.80740306,0.16852038600000002,0.126420179,0.043543044,8.0
PUR,Purdue,2014,CIN,Cincinnati,False,21,12,0.636363636,1.069048501,0.980022095,0.089026405,65.47878788,1.0953932659999999,0.9452453820000001,0.150147885,65.43750383,0.11220032,0.172990349,0.074381791,9.0,22,10,0.6875,1.051522495,0.912420054,0.139102441,59.31875,1.076002793,0.873669075,0.202333718,56.80740306,0.16852038600000002,0.126420179,0.043543044,8.0
UK,Kentucky,2014,HAMP,Hampton,True,34,0,1.0,1.171573137,0.828666908,0.34290623,63.94117647,1.2428232190000001,0.749339723,0.493483496,62.97916297,0.114004959,0.137718502,0.065567011,1.0,16,17,0.484848485,0.971588916,0.982572905,-0.010983989,69.11515152,0.949073836,0.973509783,-0.024435947000000003,70.85417829,0.118699225,0.131640415,-0.066144455,16.0
UK,Kentucky,2014,ND,Notre Dame,True,34,0,1.0,1.171573137,0.828666908,0.34290623,63.94117647,1.2428232190000001,0.749339723,0.493483496,62.97916297,0.114004959,0.137718502,0.065567011,1.0,29,5,0.852941176,1.218624955,1.005767844,0.21285711,64.68235294,1.314404403,1.010180065,0.304224338,64.27780678,0.14275765599999998,0.14017607699999998,0.040023143,3.0
WICH,Wichita State,2014,ND,Notre Dame,False,28,4,0.875,1.128934318,0.8946102990000001,0.23432402,61.75625,1.180983939,0.8476368329999999,0.333347106,60.71929886,0.137570841,0.122266704,0.001223525,7.0,29,5,0.852941176,1.218624955,1.005767844,0.21285711,64.68235294,1.314404403,1.010180065,0.304224338,64.27780678,0.14275765599999998,0.14017607699999998,0.040023143,3.0
NE,Northeastern,2014,ND,Notre Dame,False,23,11,0.6764705879999999,1.078531126,1.01051669,0.068014436,63.59411765,1.110092255,0.994198323,0.115893933,62.83426768,0.1515531,0.108601755,-0.015763071,14.0,29,5,0.852941176,1.218624955,1.005767844,0.21285711,64.68235294,1.314404403,1.010180065,0.304224338,64.27780678,0.14275765599999998,0.14017607699999998,0.040023143,3.0
NCST,North Carolina State,2014,LSU,LSU,True,20,13,0.606060606,1.08419677,1.0041860470000001,0.080010724,64.92727273,1.116289802,0.9908639640000001,0.125425838,64.79501964,0.114417798,0.15189308,0.105677705,8.0,22,10,0.6875,1.030414263,0.949688842,0.08072542099999999,71.5125,1.038886857,0.924034349,0.114852508,74.72107391,0.11416575300000001,0.111770317,0.030169531,9.0
NCST,North Carolina State,2014,LOU,Louisville,False,20,13,0.606060606,1.08419677,1.0041860470000001,0.080010724,64.92727273,1.116289802,0.9908639640000001,0.125425838,64.79501964,0.114417798,0.15189308,0.105677705,8.0,24,8,0.75,1.019140517,0.867328355,0.151812162,67.91875,1.028362895,0.813992846,0.21437004899999998,68.82605143,0.160510967,0.16389991199999998,0.09284394300000001,4.0
MSU,Michigan State,2014,LOU,Louisville,True,23,11,0.6764705879999999,1.115472387,0.972309913,0.143162475,64.44117647,1.1736103359999999,0.9319652070000001,0.241645129,64.42195449,0.139827881,0.159079504,0.092223056,7.0,24,8,0.75,1.019140517,0.867328355,0.151812162,67.91875,1.028362895,0.813992846,0.21437004899999998,68.82605143,0.160510967,0.16389991199999998,0.09284394300000001,4.0
UCI,UC Irvine,2014,LOU,Louisville,False,21,12,0.636363636,1.059803179,0.9849774659999999,0.074825713,64.04848485,1.06915029,0.957327928,0.111822362,63.41908724,0.118215073,0.121356644,0.000707385,13.0,24,8,0.75,1.019140517,0.867328355,0.151812162,67.91875,1.028362895,0.813992846,0.21437004899999998,68.82605143,0.160510967,0.16389991199999998,0.09284394300000001,4.0
UNI,Northern Iowa,2014,LOU,Louisville,False,30,3,0.9090909090000001,1.132164602,0.92600248,0.206162122,57.73333333,1.190982385,0.884582905,0.30639948,54.80320109,0.133367594,0.120191462,0.014344446,5.0,24,8,0.75,1.019140517,0.867328355,0.151812162,67.91875,1.028362895,0.813992846,0.21437004899999998,68.82605143,0.160510967,0.16389991199999998,0.09284394300000001,4.0
WICH,Wichita State,2014,KU,Kansas,True,28,4,0.875,1.128934318,0.8946102990000001,0.23432402,61.75625,1.180983939,0.8476368329999999,0.333347106,60.71929886,0.137570841,0.122266704,0.001223525,7.0,26,8,0.764705882,1.068119651,0.9676141859999999,0.100505464,66.66470588,1.1114855559999999,0.93094341,0.18054214600000001,67.47653944,0.152911048,0.09082020699999999,0.141413221,2.0
NMSU,New Mexico State,2014,KU,Kansas,False,23,10,0.696969697,1.09178744,0.942589577,0.14919786300000001,62.72727273,1.119242026,0.9072514540000001,0.211990572,61.87022057,0.145584343,0.13280918,-0.024609205,15.0,26,8,0.764705882,1.068119651,0.9676141859999999,0.100505464,66.66470588,1.1114855559999999,0.93094341,0.18054214600000001,67.47653944,0.152911048,0.09082020699999999,0.141413221,2.0
WICH,Wichita State,2014,IND,Indiana,True,28,4,0.875,1.128934318,0.8946102990000001,0.23432402,61.75625,1.180983939,0.8476368329999999,0.333347106,60.71929886,0.137570841,0.122266704,0.001223525,7.0,20,13,0.606060606,1.153672622,1.063724163,0.08994845900000001,67.16363636,1.221315781,1.084928291,0.13638749,67.94463474,0.134197705,0.11992451,0.072803402,10.0
MSU,Michigan State,2014,DUKE,Duke,False,23,11,0.6764705879999999,1.115472387,0.972309913,0.143162475,64.44117647,1.1736103359999999,0.9319652070000001,0.241645129,64.42195449,0.139827881,0.159079504,0.092223056,7.0,29,4,0.8787878790000001,1.215166743,0.9738097379999999,0.241357005,66.33333333,1.321581358,0.940186903,0.381394456,66.82286419,0.162410041,0.12119313300000001,0.09310825,1.0
WIS,Wisconsin,2014,DUKE,Duke,False,31,3,0.9117647059999999,1.216404539,0.9320046890000001,0.28439985,59.09411765,1.325990154,0.8890316009999999,0.43695855299999997,55.95873502,0.154338575,0.16365766199999998,0.088055652,1.0,29,4,0.8787878790000001,1.215166743,0.9738097379999999,0.241357005,66.33333333,1.321581358,0.940186903,0.381394456,66.82286419,0.162410041,0.12119313300000001,0.09310825,1.0
GONZ,Gonzaga,2014,DUKE,Duke,False,32,2,0.9411764709999999,1.2199546490000002,0.9251950440000001,0.294759605,64.85294118,1.299752206,0.87447825,0.425273956,64.58133932,0.15671059199999998,0.11940693,0.037651576,2.0,29,4,0.8787878790000001,1.215166743,0.9738097379999999,0.241357005,66.33333333,1.321581358,0.940186903,0.381394456,66.82286419,0.162410041,0.12119313300000001,0.09310825,1.0
SDSU,San Diego State,2014,DUKE,Duke,False,26,8,0.764705882,1.00181194,0.867332245,0.134479694,61.68235294,0.9862046,0.8032701609999999,0.18293444,60.56241614,0.155837989,0.13822917699999998,0.04200939,8.0,29,4,0.8787878790000001,1.215166743,0.9738097379999999,0.241357005,66.33333333,1.321581358,0.940186903,0.381394456,66.82286419,0.162410041,0.12119313300000001,0.09310825,1.0
RMU,Robert Morris,2014,DUKE,Duke,False,19,14,0.575757576,1.0308764940000001,1.014525647,0.016350846999999998,66.93333333,1.030700628,1.012531595,0.018169033,67.02869374,0.16083509699999998,0.138772017,-0.040798997999999996,16.0,29,4,0.8787878790000001,1.215166743,0.9738097379999999,0.241357005,66.33333333,1.321581358,0.940186903,0.381394456,66.82286419,0.162410041,0.12119313300000001,0.09310825,1.0
UTAH,Utah,2014,DUKE,Duke,False,24,8,0.75,1.154192516,0.8999308509999999,0.254261665,62.4625,1.2192249990000001,0.843121363,0.376103636,60.33702845,0.141621349,0.145072715,0.045007005999999995,5.0,29,4,0.8787878790000001,1.215166743,0.9738097379999999,0.241357005,66.33333333,1.321581358,0.940186903,0.381394456,66.82286419,0.162410041,0.12119313300000001,0.09310825,1.0
VILL,Villanova,2014,NCST,North Carolina State,False,32,2,0.9411764709999999,1.177672813,0.9114124690000001,0.266260344,64.75882353,1.2641325540000001,0.858999988,0.405132566,64.20598542,0.173702435,0.117465851,0.050208207000000005,1.0,20,13,0.606060606,1.08419677,1.0041860470000001,0.080010724,64.92727273,1.116289802,0.9908639640000001,0.125425838,64.79501964,0.114417798,0.15189308,0.105677705,8.0
VILL,Villanova,2014,LAF,Lafayette,True,32,2,0.9411764709999999,1.177672813,0.9114124690000001,0.266260344,64.75882353,1.2641325540000001,0.858999988,0.405132566,64.20598542,0.173702435,0.117465851,0.050208207000000005,1.0,20,12,0.625,1.151421088,1.118623844,0.032797243999999996,64.43125,1.20525627,1.165598663,0.039657607000000004,64.11830078,0.180011084,0.163443971,-0.025718027999999997,16.0
UVA,Virginia,2014,MSU,Michigan State,False,29,3,0.90625,1.116867856,0.857535115,0.25933274100000003,58.50625,1.1702873759999999,0.776794599,0.393492776,55.15891882,0.157767378,0.167613544,0.067368253,2.0,23,11,0.6764705879999999,1.115472387,0.972309913,0.143162475,64.44117647,1.1736103359999999,0.9319652070000001,0.241645129,64.42195449,0.139827881,0.159079504,0.092223056,7.0
UGA,Georgia,2014,MSU,Michigan State,False,21,11,0.65625,1.04541109,0.9614304440000001,0.08398064599999999,65.375,1.0688860709999999,0.9280191059999999,0.140866965,65.20083557,0.136348719,0.128863541,0.083096585,10.0,23,11,0.6764705879999999,1.115472387,0.972309913,0.143162475,64.44117647,1.1736103359999999,0.9319652070000001,0.241645129,64.42195449,0.139827881,0.159079504,0.092223056,7.0
OKLA,Oklahoma,2014,MSU,Michigan State,False,22,10,0.6875,1.046934692,0.912561352,0.134373339,68.7125,1.070499984,0.8498217159999999,0.22067826899999998,70.21397589,0.11742285,0.13943447,0.087968387,3.0,23,11,0.6764705879999999,1.115472387,0.972309913,0.143162475,64.44117647,1.1736103359999999,0.9319652070000001,0.241645129,64.42195449,0.139827881,0.159079504,0.092223056,7.0
UVA,Virginia,2014,BEL,Belmont,True,29,3,0.90625,1.116867856,0.857535115,0.25933274100000003,58.50625,1.1702873759999999,0.776794599,0.393492776,55.15891882,0.157767378,0.167613544,0.067368253,2.0,22,10,0.6875,1.103956268,1.0442568190000001,0.059699449,67.45625,1.133169127,1.0498188990000001,0.083350228,68.11624547,0.156332831,0.128409819,-0.031700435,15.0
SJU,St. John's,2014,SDSU,San Diego State,False,21,11,0.65625,1.054897241,0.97949779,0.07539945099999999,67.5125,1.067692666,0.947838318,0.11985434699999999,67.95943272,0.128351468,0.162247365,0.049831745999999996,9.0,26,8,0.764705882,1.00181194,0.867332245,0.134479694,61.68235294,0.9862046,0.8032701609999999,0.18293444,60.56241614,0.155837989,0.13822917699999998,0.04200939,8.0
VCU,Virginia Commonwealth,2014,OSU,Ohio State,False,26,9,0.7428571429999999,1.066324815,0.971774877,0.09454993800000001,67.97714286,1.099752373,0.9397330140000001,0.160019359,69.67288337,0.144226818,0.119957904,0.08627605599999999,7.0,23,10,0.696969697,1.141215107,0.9398393279999999,0.20137577899999998,66.43636364,1.19335812,0.904811875,0.288546245,66.91529629,0.14221181300000002,0.134176052,0.067257691,10.0
WVU,West Virginia,2014,UK,Kentucky,False,23,9,0.71875,1.054273238,0.9779626920000001,0.07631054599999999,70.13125,1.07383175,0.962908868,0.11092288199999999,72.42853072,0.132953791,0.145672616,0.078018828,5.0,34,0,1.0,1.171573137,0.828666908,0.34290623,63.94117647,1.2428232190000001,0.749339723,0.493483496,62.97916297,0.114004959,0.137718502,0.065567011,1.0
WIS,Wisconsin,2014,UK,Kentucky,True,31,3,0.9117647059999999,1.216404539,0.9320046890000001,0.28439985,59.09411765,1.325990154,0.8890316009999999,0.43695855299999997,55.95873502,0.154338575,0.16365766199999998,0.088055652,1.0,34,0,1.0,1.171573137,0.828666908,0.34290623,63.94117647,1.2428232190000001,0.749339723,0.493483496,62.97916297,0.114004959,0.137718502,0.065567011,1.0
WYO,Wyoming,2014,UNI,Northern Iowa,False,25,9,0.735294118,1.04090142,0.949650787,0.09125063300000001,59.25294118,1.043861562,0.924698404,0.11916315699999999,57.03130839,0.136313994,0.158675118,0.000277093,12.0,30,3,0.9090909090000001,1.132164602,0.92600248,0.206162122,57.73333333,1.190982385,0.884582905,0.30639948,54.80320109,0.133367594,0.120191462,0.014344446,5.0
ORE,Oregon,2014,OKST,Oklahoma State,True,25,9,0.735294118,1.090777853,1.017860166,0.07291768700000001,69.27058824,1.115643302,1.025110372,0.09053293,70.29057139,0.12120205199999999,0.13423691199999999,0.054451132,8.0,18,13,0.580645161,1.044126476,0.9739857540000001,0.070140722,64.47741935,1.065170962,0.953370323,0.11180064,63.55081802,0.126724586,0.14060503800000002,0.085726974,9.0
WVU,West Virginia,2014,BUFF,Buffalo,True,23,9,0.71875,1.054273238,0.9779626920000001,0.07631054599999999,70.13125,1.07383175,0.962908868,0.11092288199999999,72.42853072,0.132953791,0.145672616,0.078018828,5.0,23,9,0.71875,1.087566784,0.987258269,0.100308516,69.01875,1.1294555259999999,0.954936108,0.174519418,70.86171986,0.109468267,0.120344659,0.04404268099999999,12.0
WVU,West Virginia,2014,MD,Maryland,True,23,9,0.71875,1.054273238,0.9779626920000001,0.07631054599999999,70.13125,1.07383175,0.962908868,0.11092288199999999,72.42853072,0.132953791,0.145672616,0.078018828,5.0,27,6,0.818181818,1.076930302,0.96254958,0.11438072199999999,64.52121212,1.102005437,0.936023472,0.165981965,63.87048183,0.097219821,0.129154262,0.084158405,4.0
VALP,Valparaiso,2014,MD,Maryland,False,28,5,0.848484848,1.085665818,0.935086621,0.150579198,64.30909091,1.094982294,0.886824959,0.208157335,62.94323128,0.16081753199999999,0.105943728,-0.033637812999999996,13.0,27,6,0.818181818,1.076930302,0.96254958,0.11438072199999999,64.52121212,1.102005437,0.936023472,0.165981965,63.87048183,0.097219821,0.129154262,0.084158405,4.0
WOF,Wofford,2014,ARK,Arkansas,False,28,6,0.8235294120000001,1.079723197,0.965344048,0.11437914800000001,62.05294118,1.086919285,0.9257067790000001,0.161212506,59.02347265,0.14670234599999998,0.152179067,-0.020623931,12.0,26,8,0.764705882,1.105232461,0.992344179,0.11288828199999999,70.6,1.147135525,0.98052591,0.166609615,73.08970947,0.11598941199999999,0.172497118,0.057730339000000006,5.0
UNC,North Carolina,2014,ARK,Arkansas,True,24,11,0.685714286,1.108356365,0.980263697,0.12809266800000002,70.29714286,1.179270316,0.9384404670000001,0.24082984899999998,72.96105734,0.139555666,0.149580658,0.138101623,4.0,26,8,0.764705882,1.105232461,0.992344179,0.11288828199999999,70.6,1.147135525,0.98052591,0.166609615,73.08970947,0.11598941199999999,0.172497118,0.057730339000000006,5.0
WIS,Wisconsin,2014,CCAR,Coastal Carolina,True,31,3,0.9117647059999999,1.216404539,0.9320046890000001,0.28439985,59.09411765,1.325990154,0.8890316009999999,0.43695855299999997,55.95873502,0.154338575,0.16365766199999998,0.088055652,1.0,24,9,0.727272727,1.092537865,1.004715465,0.0878224,65.62424242,1.103731939,0.990439871,0.11329206800000001,64.37347822,0.141056858,0.148845062,-0.058480947,16.0
WIS,Wisconsin,2014,UNC,North Carolina,True,31,3,0.9117647059999999,1.216404539,0.9320046890000001,0.28439985,59.09411765,1.325990154,0.8890316009999999,0.43695855299999997,55.95873502,0.154338575,0.16365766199999998,0.088055652,1.0,24,11,0.685714286,1.108356365,0.980263697,0.12809266800000002,70.29714286,1.179270316,0.9384404670000001,0.24082984899999998,72.96105734,0.139555666,0.149580658,0.138101623,4.0
WIS,Wisconsin,2014,ORE,Oregon,True,31,3,0.9117647059999999,1.216404539,0.9320046890000001,0.28439985,59.09411765,1.325990154,0.8890316009999999,0.43695855299999997,55.95873502,0.154338575,0.16365766199999998,0.088055652,1.0,25,9,0.735294118,1.090777853,1.017860166,0.07291768700000001,69.27058824,1.115643302,1.025110372,0.09053293,70.29057139,0.12120205199999999,0.13423691199999999,0.054451132,8.0
WIS,Wisconsin,2014,ARIZ,Arizona,True,31,3,0.9117647059999999,1.216404539,0.9320046890000001,0.28439985,59.09411765,1.325990154,0.8890316009999999,0.43695855299999997,55.95873502,0.154338575,0.16365766199999998,0.088055652,1.0,31,3,0.9117647059999999,1.154803164,0.874736657,0.280066506,66.19411765,1.216430787,0.809792944,0.406637842,66.35421487,0.11486067,0.106453182,0.054670857999999996,2.0
XAV,Xavier,2014,ARIZ,Arizona,False,21,13,0.6176470589999999,1.1002111559999999,1.008152889,0.09205826800000001,66.85882353,1.150766226,0.987818414,0.162947811,67.47431722,0.128350947,0.154089297,0.09147476,6.0,31,3,0.9117647059999999,1.154803164,0.874736657,0.280066506,66.19411765,1.216430787,0.809792944,0.406637842,66.35421487,0.11486067,0.106453182,0.054670857999999996,2.0
OSU,Ohio State,2014,ARIZ,Arizona,False,23,10,0.696969697,1.141215107,0.9398393279999999,0.20137577899999998,66.43636364,1.19335812,0.904811875,0.288546245,66.91529629,0.14221181300000002,0.134176052,0.067257691,10.0,31,3,0.9117647059999999,1.154803164,0.874736657,0.280066506,66.19411765,1.216430787,0.809792944,0.406637842,66.35421487,0.11486067,0.106453182,0.054670857999999996,2.0
TXSO,Texas Southern,2014,ARIZ,Arizona,False,22,12,0.647058824,1.0332530979999999,1.012093927,0.021159171,65.98235294,1.04655121,1.013443002,0.033108207,65.63147592,0.163397954,0.13098977,-0.057008242,15.0,31,3,0.9117647059999999,1.154803164,0.874736657,0.280066506,66.19411765,1.216430787,0.809792944,0.406637842,66.35421487,0.11486067,0.106453182,0.054670857999999996,2.0
ND,Notre Dame,2014,BUT,Butler,True,29,5,0.852941176,1.218624955,1.005767844,0.21285711,64.68235294,1.314404403,1.010180065,0.304224338,64.27780678,0.14275765599999998,0.14017607699999998,0.040023143,3.0,22,10,0.6875,1.059899057,0.9353205309999999,0.124578526,65.63125,1.073621815,0.887800135,0.185821679,65.38097732,0.152397219,0.12460407800000001,0.06102915,6.0
TEX,Texas,2014,BUT,Butler,False,20,13,0.606060606,1.066806243,0.939296823,0.127509419,63.68484848,1.099865952,0.893570015,0.20629593699999998,62.61422192,0.121799189,0.16449923800000002,0.085748453,11.0,22,10,0.6875,1.059899057,0.9353205309999999,0.124578526,65.63125,1.073621815,0.887800135,0.185821679,65.38097732,0.152397219,0.12460407800000001,0.06102915,6.0
GAST,Georgia State,2014,BAY,Baylor,True,24,9,0.727272727,1.1149187870000001,0.954701835,0.160216952,64.55151515,1.157883762,0.918200204,0.23968355800000002,62.88535263,0.153020089,0.167261334,-0.005299625,14.0,24,9,0.727272727,1.096604495,0.948546927,0.148057568,63.36363636,1.148654981,0.9132545990000001,0.23540038300000002,61.93251142,0.141607097,0.148881766,0.09375628400000001,3.0
GTWN,Georgetown,2014,EWU,Eastern Washington,True,21,10,0.677419355,1.085578447,0.9844763209999999,0.101102125,65.13548387,1.1153160229999999,0.9573707509999999,0.157945272,64.83880093,0.146670925,0.13135117699999999,0.098213917,4.0,26,8,0.764705882,1.17773203,1.086977052,0.09075497800000001,68.57647059,1.212091902,1.097565434,0.114526468,70.27152516,0.124787624,0.130131311,-0.018572305,13.0
IOWA,Iowa,2014,DAV,Davidson,True,21,11,0.65625,1.076483133,0.95247258,0.12401055300000001,64.475,1.1136185140000001,0.9204047870000001,0.193213727,64.07464762,0.152309248,0.162543926,0.092778432,7.0,24,7,0.774193548,1.18222604,1.0266574179999999,0.15556862300000002,67.58709677,1.257427114,1.032912007,0.224515107,68.44091024,0.171217383,0.166881597,0.021907324,10.0
XAV,Xavier,2014,MISS,Ole Miss,True,21,13,0.6176470589999999,1.1002111559999999,1.008152889,0.09205826800000001,66.85882353,1.150766226,0.987818414,0.162947811,67.47431722,0.128350947,0.154089297,0.09147476,6.0,20,12,0.625,1.07493062,1.005305781,0.06962483900000001,67.5625,1.117678607,0.996650707,0.1210279,68.40013172,0.16388387199999999,0.142328968,0.066526849,11.0
XAV,Xavier,2014,GAST,Georgia State,True,21,13,0.6176470589999999,1.1002111559999999,1.008152889,0.09205826800000001,66.85882353,1.150766226,0.987818414,0.162947811,67.47431722,0.128350947,0.154089297,0.09147476,6.0,24,9,0.727272727,1.1149187870000001,0.954701835,0.160216952,64.55151515,1.157883762,0.918200204,0.23968355800000002,62.88535263,0.153020089,0.167261334,-0.005299625,14.0
OKLA,Oklahoma,2014,ALBY,Albany,True,22,10,0.6875,1.046934692,0.912561352,0.134373339,68.7125,1.070499984,0.8498217159999999,0.22067826899999998,70.21397589,0.11742285,0.13943447,0.087968387,3.0,24,8,0.75,1.066666667,0.977974015,0.088692651,61.40625,1.094437808,0.97266398,0.121773828,59.66632405,0.14751873,0.144543048,-0.048159303,14.0
OKLA,Oklahoma,2014,DAY,Dayton,True,22,10,0.6875,1.046934692,0.912561352,0.134373339,68.7125,1.070499984,0.8498217159999999,0.22067826899999998,70.21397589,0.11742285,0.13943447,0.087968387,3.0,25,8,0.757575758,1.066521368,0.942158058,0.12436331099999999,63.95757576,1.086234114,0.9115291240000001,0.17470499,63.02674687,0.135689958,0.115444693,0.014740531999999999,11.0
PROV,Providence,2014,DAY,Dayton,False,22,11,0.666666667,1.056832695,0.9896501190000001,0.067182576,66.43636364,1.0804691309999999,0.9655298090000001,0.114939322,66.98227517,0.138066711,0.12163296,0.09911015199999999,6.0,25,8,0.757575758,1.066521368,0.942158058,0.12436331099999999,63.95757576,1.086234114,0.9115291240000001,0.17470499,63.02674687,0.135689958,0.115444693,0.014740531999999999,11.0
UTAH,Utah,2014,SFA,Stephen F. Austin,True,24,8,0.75,1.154192516,0.8999308509999999,0.254261665,62.4625,1.2192249990000001,0.843121363,0.376103636,60.33702845,0.141621349,0.145072715,0.045007005999999995,5.0,29,4,0.8787878790000001,1.170849335,0.97037037,0.20047896399999998,67.86060606,1.2305956390000001,0.939281154,0.291314484,67.52664144,0.17427237199999998,0.12960543300000002,-0.019231343,12.0
UTAH,Utah,2014,GTWN,Georgetown,True,24,8,0.75,1.154192516,0.8999308509999999,0.254261665,62.4625,1.2192249990000001,0.843121363,0.376103636,60.33702845,0.141621349,0.145072715,0.045007005999999995,5.0,21,10,0.677419355,1.085578447,0.9844763209999999,0.101102125,65.13548387,1.1153160229999999,0.9573707509999999,0.157945272,64.83880093,0.146670925,0.13135117699999999,0.098213917,4.0
UAB,UAB,2014,ISU,Iowa State,True,19,15,0.558823529,1.021111402,0.989392994,0.031718408,67.42941176,1.017749643,0.97990672,0.037842923,67.79204302,0.144077798,0.13150182800000002,0.023707936000000002,14.0,25,8,0.757575758,1.132422491,0.987387699,0.145034792,69.2,1.199533786,0.969017728,0.230516058,70.97630790000001,0.12548795599999998,0.14783944699999998,0.08935134300000001,3.0
UNC,North Carolina,2014,HARV,Harvard,True,24,11,0.685714286,1.108356365,0.980263697,0.12809266800000002,70.29714286,1.179270316,0.9384404670000001,0.24082984899999998,72.96105734,0.139555666,0.149580658,0.138101623,4.0,22,7,0.75862069,1.036999889,0.9314190790000001,0.105580809,61.88275862,1.035868021,0.885616872,0.150251148,60.59822116,0.17919340399999997,0.14298269,0.014282686000000001,13.0
OKST,Oklahoma State,2013,GONZ,Gonzaga,False,21,12,0.636363636,1.152207928,0.97946559,0.172742338,69.72121212,1.192819794,0.950460163,0.24235963100000002,70.37810309,0.098596469,0.11159834,-0.013229113,9.0,28,6,0.8235294120000001,1.1834954229999999,0.998307953,0.18518747100000002,66.59047619,1.194097971,1.03056298,0.163534991,65.3446061,0.13790386300000002,0.138788624,-0.132578185,8.0
WIS,Wisconsin,2013,BAY,Baylor,True,26,7,0.787878788,1.177583697,0.9985941890000001,0.17898950800000002,62.45454545,1.2336675240000001,0.9963621159999999,0.237305409,60.44228169,0.154427921,0.156785993,0.01129069,2.0,24,11,0.685714286,1.154892497,1.053628038,0.101264459,65.11428571,1.187016233,1.072748998,0.114267236,63.45039864,0.19370023,0.109033387,-0.014429424,6.0
NEB,Nebraska,2013,BAY,Baylor,False,19,12,0.612903226,1.033436163,1.00279246,0.030643702000000002,64.83225806,1.0303891170000001,0.991634295,0.038754823,64.10173721,0.120509479,0.117497009,0.015290183999999998,11.0,24,11,0.685714286,1.154892497,1.053628038,0.101264459,65.11428571,1.187016233,1.072748998,0.114267236,63.45039864,0.19370023,0.109033387,-0.014429424,6.0
CREI,Creighton,2013,BAY,Baylor,False,26,7,0.787878788,1.220022309,1.03372979,0.186292519,65.2,1.286679245,1.058371845,0.2283074,63.9013333,0.180584747,0.13656717,-0.039296792000000004,3.0,24,11,0.685714286,1.154892497,1.053628038,0.101264459,65.11428571,1.187016233,1.072748998,0.114267236,63.45039864,0.19370023,0.109033387,-0.014429424,6.0
WIS,Wisconsin,2013,UK,Kentucky,False,26,7,0.787878788,1.177583697,0.9985941890000001,0.17898950800000002,62.45454545,1.2336675240000001,0.9963621159999999,0.237305409,60.44228169,0.154427921,0.156785993,0.01129069,2.0,24,10,0.705882353,1.141328381,0.9871057679999999,0.154222613,66.51176471,1.175689935,0.976248517,0.19944141699999998,65.92085011,0.122316202,0.10824300199999999,0.025320682,8.0
WICH,Wichita State,2013,UK,Kentucky,False,34,0,1.0,1.16859459,0.9070558740000001,0.261538716,64.58235294,1.17728705,0.90534976,0.27193729,63.23109094,0.148762666,0.106617771,-0.179407013,1.0,24,10,0.705882353,1.141328381,0.9871057679999999,0.154222613,66.51176471,1.175689935,0.976248517,0.19944141699999998,65.92085011,0.122316202,0.10824300199999999,0.025320682,8.0
